ID1,ID2
9884685,P08922
151194,P08922
160355,P08922
5353940,P08922
176155,P08922
4521392,P08922
216239,P08922
10138259,P08922
5329102,P08922
5494449,P08922
3038525,P08922
3081361,P08922
10992961,P09382
94214,P09382
119138,P09382
10992961,P09382
119138,P09382
91898352,P09619
91898353,P09619
53328059,P09619
44259,P09619
9829523,P09619
126565,P09619
44259,P09619
9829523,P09619
126565,P09619
9809715,P09619
44259,P09619
9829523,P09619
24889392,P09619
5329102,P09619
216239,P09619
52945601,P09619
3038522,P09619
24889392,P09619
6450551,P09619
9813758,P09619
11617559,P09619
9869779,P09619
156414,P09619
447077,P09619
151194,P09619
156422,P09619
16038120,P09619
17755052,P09619
24905147,P09619
6918852,P09619
11656518,P09619
10113978,P09619
3062316,P09619
9884685,P09619
11667893,P09619
5494449,P09619
5328940,P09619
9933475,P09619
16187854,P09619
10138259,P09619
11314340,P09619
10461815,P09619
16725726,P09619
123631,P09619
91448975,P09619
176870,P09619
10127622,P09619
208908,P09619
11626560,P09619
216239,P09619
15983966,P09619
11338033,P09619
153999,P09619
11213558,P09619
9886808,P09619
9915743,P09619
11712649,P09619
9926791,P09619
11485656,P09619
24889392,P09619
10427712,P09619
25126798,P09619
3038525,P09619
176167,P09619
16007391,P09619
11234052,P09619
3081361,P09619
5329102,P09619
176155,P09619
11409972,P09619
16722836,P09619
5287969,P09619
5291,P09619
11427553,P09619
24180719,P09619
11676971,P09619
9929127,P09619
57399640,P09619
10184653,P09619
11364421,P09619
25182616,P09619
10074640,P09619
3025986,P09619
3038522,P09619
644241,P09619
6918454,P09619
24889392,P09619
11485656,P09619
11667893,P09619
11409972,P09619
16007391,P09619
156422,P09619
3025986,P09619
9886808,P09619
11656518,P09619
156414,P09619
9926791,P09619
9874913,P09619
3062316,P09619
6445562,P09619
176870,P09619
5287969,P09619
123631,P09619
11617559,P09619
10113978,P09619
5291,P09619
5330790,P09619
208908,P09619
153999,P09619
3038522,P09619
11712649,P09619
9884685,P09619
151194,P09619
160355,P09619
5353940,P09619
176155,P09619
4521392,P09619
216239,P09619
10138259,P09619
5329102,P09619
5494449,P09619
3038525,P09619
3081361,P09619
56846693,P09619
644241,P09619
58017084,P09619
44259,P09769
126565,P09769
9829523,P09769
9829523,P09769
126565,P09769
9809715,P09769
44259,P09769
9829523,P09769
44259,P09769
25138012,P09769
24889392,P09769
3038522,P09769
52945601,P09769
5329102,P09769
216239,P09769
5291,P09769
11427553,P09769
10074640,P09769
11626560,P09769
25182616,P09769
11364421,P09769
11213558,P09769
3038522,P09769
176167,P09769
11485656,P09769
10427712,P09769
24889392,P09769
447077,P09769
11712649,P09769
16725726,P09769
25126798,P09769
176870,P09769
16007391,P09769
123631,P09769
10461815,P09769
10127622,P09769
9926791,P09769
9884685,P09769
3062316,P09769
3038525,P09769
216239,P09769
9929127,P09769
11234052,P09769
9886808,P09769
11656518,P09769
15983966,P09769
3025986,P09769
6918454,P09769
9813758,P09769
16038120,P09769
11338033,P09769
24180719,P09769
9915743,P09769
57399640,P09769
153999,P09769
5328940,P09769
16187854,P09769
16722836,P09769
91448975,P09769
6450551,P09769
10138259,P09769
5287969,P09769
11667893,P09769
156414,P09769
24905147,P09769
9933475,P09769
9869779,P09769
10184653,P09769
11676971,P09769
11314340,P09769
208908,P09769
5494449,P09769
11617559,P09769
3081361,P09769
11409972,P09769
6918852,P09769
10113978,P09769
156422,P09769
151194,P09769
17755052,P09769
5329102,P09769
176155,P09769
644241,P09769
11485656,P09769
11667893,P09769
11409972,P09769
16007391,P09769
156422,P09769
3025986,P09769
9886808,P09769
11656518,P09769
156414,P09769
9926791,P09769
9874913,P09769
3062316,P09769
6445562,P09769
176870,P09769
5287969,P09769
123631,P09769
11617559,P09769
10113978,P09769
5291,P09769
5330790,P09769
208908,P09769
153999,P09769
3038522,P09769
11712649,P09769
9884685,P09769
151194,P09769
160355,P09769
5353940,P09769
176155,P09769
4521392,P09769
216239,P09769
10138259,P09769
5329102,P09769
5494449,P09769
3038525,P09769
3081361,P09769
126565,P0C1S8
9829523,P0C1S8
9809715,P0C1S8
126565,P0C1S8
9829523,P0C1S8
44259,P0C1S8
24889392,P0C1S8
52945601,P0C1S8
3038522,P0C1S8
216239,P0C1S8
5329102,P0C1S8
5329102,P0C1S8
11409972,P0C1S8
9933475,P0C1S8
3081361,P0C1S8
153999,P0C1S8
25182616,P0C1S8
9929127,P0C1S8
16722836,P0C1S8
156422,P0C1S8
10138259,P0C1S8
16187854,P0C1S8
216239,P0C1S8
16038120,P0C1S8
25126798,P0C1S8
11234052,P0C1S8
9926791,P0C1S8
9915743,P0C1S8
5287969,P0C1S8
176155,P0C1S8
10184653,P0C1S8
11656518,P0C1S8
208908,P0C1S8
10427712,P0C1S8
15983966,P0C1S8
91448975,P0C1S8
5291,P0C1S8
16007391,P0C1S8
9886808,P0C1S8
6450551,P0C1S8
447077,P0C1S8
176167,P0C1S8
11364421,P0C1S8
11617559,P0C1S8
10113978,P0C1S8
24180719,P0C1S8
11626560,P0C1S8
3038525,P0C1S8
644241,P0C1S8
11667893,P0C1S8
11712649,P0C1S8
57399640,P0C1S8
3025986,P0C1S8
6918454,P0C1S8
24905147,P0C1S8
9869779,P0C1S8
11213558,P0C1S8
6918852,P0C1S8
151194,P0C1S8
3038522,P0C1S8
123631,P0C1S8
5494449,P0C1S8
11338033,P0C1S8
176870,P0C1S8
11676971,P0C1S8
10074640,P0C1S8
10461815,P0C1S8
156414,P0C1S8
24889392,P0C1S8
17755052,P0C1S8
3062316,P0C1S8
10127622,P0C1S8
16725726,P0C1S8
5328940,P0C1S8
9884685,P0C1S8
11314340,P0C1S8
9813758,P0C1S8
11427553,P0C1S8
11485656,P0C1S8
5328940,P0C1S8
6445562,P0C1S8
3062316,P0C1S8
9829523,P0C264
126565,P0C264
44259,P0C264
9809715,P0C264
126565,P0C264
9829523,P0C264
24889392,P0C264
52945601,P0C264
3038522,P0C264
216239,P0C264
5329102,P0C264
5329102,P0C264
11409972,P0C264
9933475,P0C264
153999,P0C264
25182616,P0C264
9929127,P0C264
16722836,P0C264
156422,P0C264
10138259,P0C264
16187854,P0C264
216239,P0C264
16038120,P0C264
25126798,P0C264
11234052,P0C264
9926791,P0C264
9915743,P0C264
5287969,P0C264
176155,P0C264
10184653,P0C264
11656518,P0C264
208908,P0C264
10427712,P0C264
15983966,P0C264
91448975,P0C264
5291,P0C264
16007391,P0C264
9886808,P0C264
6450551,P0C264
447077,P0C264
176167,P0C264
11364421,P0C264
11617559,P0C264
10113978,P0C264
24180719,P0C264
11626560,P0C264
3038525,P0C264
644241,P0C264
11667893,P0C264
11712649,P0C264
57399640,P0C264
3025986,P0C264
6918454,P0C264
24905147,P0C264
9869779,P0C264
11213558,P0C264
6918852,P0C264
151194,P0C264
3038522,P0C264
123631,P0C264
5494449,P0C264
11338033,P0C264
176870,P0C264
11676971,P0C264
10074640,P0C264
10461815,P0C264
156414,P0C264
24889392,P0C264
3062316,P0C264
17755052,P0C264
10127622,P0C264
16725726,P0C264
5328940,P0C264
9884685,P0C264
9813758,P0C264
11427553,P0C264
11314340,P0C264
11485656,P0C264
3081361,P0C264
9863342,P10276
9863342,P10276
444795,P10276
82146,P10276
444795,P10276
444795,P10276
444795,P10276
449171,P10276
444795,P10276
444795,P10276
444795,P10276
9863342,P10276
449171,P10276
444795,P10276
449171,P10276
444795,P10276
449171,P10276
444795,P10276
91898352,P10721
91898353,P10721
53328059,P10721
44259,P10721
126565,P10721
9829523,P10721
11213558,P10721
156422,P10721
16007391,P10721
9813758,P10721
9933475,P10721
153999,P10721
151194,P10721
11409972,P10721
11667893,P10721
11656518,P10721
9884685,P10721
5329102,P10721
5287969,P10721
153999,P10721
91448975,P10721
208908,P10721
9809715,P10721
16007391,P10721
216239,P10721
3038525,P10721
25126798,P10721
9809715,P10721
5494449,P10721
11427553,P10721
9869779,P10721
11676971,P10721
15983966,P10721
57399640,P10721
10074640,P10721
11485656,P10721
11213558,P10721
91448975,P10721
9813758,P10721
9926791,P10721
11213558,P10721
11213558,P10721
10138259,P10721
156422,P10721
156414,P10721
10461815,P10721
156422,P10721
16038120,P10721
3038525,P10721
11409972,P10721
11667893,P10721
176155,P10721
644241,P10721
6918454,P10721
9809715,P10721
11409972,P10721
11667893,P10721
9884685,P10721
11656518,P10721
3025986,P10721
3025986,P10721
176870,P10721
216239,P10721
3025986,P10721
11617559,P10721
5494449,P10721
9884685,P10721
11656518,P10721
11667893,P10721
11409972,P10721
9933475,P10721
16007391,P10721
5329102,P10721
126565,P10721
3038522,P10721
10127622,P10721
5291,P10721
11485656,P10721
10461815,P10721
5328940,P10721
16038120,P10721
216239,P10721
156414,P10721
10461815,P10721
9915743,P10721
176167,P10721
16038120,P10721
11617559,P10721
11213558,P10721
6918454,P10721
9933475,P10721
216239,P10721
5287969,P10721
153999,P10721
11409972,P10721
11667893,P10721
123631,P10721
5328940,P10721
11656518,P10721
9884685,P10721
11617559,P10721
24889392,P10721
151194,P10721
10138259,P10721
5329102,P10721
11656518,P10721
9884685,P10721
11409972,P10721
11667893,P10721
16007391,P10721
5291,P10721
11485656,P10721
9886808,P10721
9829523,P10721
6918454,P10721
10184653,P10721
3081361,P10721
91448975,P10721
3081361,P10721
3038525,P10721
9933475,P10721
9809715,P10721
11213558,P10721
3062316,P10721
3038522,P10721
447077,P10721
176155,P10721
126565,P10721
16007391,P10721
11626560,P10721
16038120,P10721
11485656,P10721
208908,P10721
447077,P10721
24905147,P10721
9809715,P10721
10461815,P10721
9915743,P10721
3038522,P10721
123631,P10721
156414,P10721
25126798,P10721
9813758,P10721
25126798,P10721
91448975,P10721
5494449,P10721
216239,P10721
11626560,P10721
126565,P10721
156422,P10721
176870,P10721
9829523,P10721
6450551,P10721
24905147,P10721
5494449,P10721
126565,P10721
10127622,P10721
24889392,P10721
153999,P10721
11485656,P10721
10184653,P10721
6918454,P10721
11427553,P10721
9869779,P10721
11676971,P10721
15983966,P10721
57399640,P10721
10074640,P10721
25126798,P10721
151194,P10721
10127622,P10721
91448975,P10721
24889392,P10721
11626560,P10721
9926791,P10721
9809715,P10721
17755052,P10721
16038120,P10721
3038525,P10721
16007391,P10721
10113978,P10721
10461815,P10721
9813758,P10721
156422,P10721
176167,P10721
11213558,P10721
11617559,P10721
176870,P10721
156422,P10721
3025986,P10721
151194,P10721
9886808,P10721
11234052,P10721
9933475,P10721
3062316,P10721
153999,P10721
644241,P10721
123631,P10721
11364421,P10721
156414,P10721
5328940,P10721
447077,P10721
11656518,P10721
9884685,P10721
153999,P10721
11338033,P10721
9886808,P10721
3025986,P10721
644241,P10721
44259,P10721
11626560,P10721
9829523,P10721
3038525,P10721
9915743,P10721
3081361,P10721
151194,P10721
24180719,P10721
16187854,P10721
11338033,P10721
9886808,P10721
216239,P10721
25182616,P10721
3038525,P10721
151194,P10721
16722836,P10721
11314340,P10721
16722836,P10721
10427712,P10721
5291,P10721
11485656,P10721
24180719,P10721
6450551,P10721
153999,P10721
5328940,P10721
208908,P10721
5291,P10721
644241,P10721
5494449,P10721
16725726,P10721
9926791,P10721
176155,P10721
11409972,P10721
9884685,P10721
11656518,P10721
9813758,P10721
9926791,P10721
11667893,P10721
3038522,P10721
10184653,P10721
16725726,P10721
9829523,P10721
10427712,P10721
24180719,P10721
3025986,P10721
16187854,P10721
17755052,P10721
6918852,P10721
11338033,P10721
25182616,P10721
16722836,P10721
44259,P10721
11338033,P10721
11364421,P10721
16722836,P10721
16187854,P10721
9869779,P10721
11427553,P10721
15983966,P10721
11676971,P10721
57399640,P10721
11712649,P10721
10074640,P10721
24180719,P10721
9929127,P10721
3081361,P10721
123631,P10721
10427712,P10721
11364421,P10721
11314340,P10721
44259,P10721
16725726,P10721
10127622,P10721
6918852,P10721
11338033,P10721
11338033,P10721
16187854,P10721
25126798,P10721
6918852,P10721
24905147,P10721
11364421,P10721
11234052,P10721
10113978,P10721
16187854,P10721
17755052,P10721
25182616,P10721
176155,P10721
44259,P10721
17755052,P10721
10427712,P10721
5287969,P10721
5329102,P10721
5287969,P10721
176167,P10721
447077,P10721
9929127,P10721
11712649,P10721
9929127,P10721
24180719,P10721
176870,P10721
3062316,P10721
25126798,P10721
10074640,P10721
11676971,P10721
15983966,P10721
57399640,P10721
11427553,P10721
9869779,P10721
6450551,P10721
10074640,P10721
24905147,P10721
11427553,P10721
9869779,P10721
57399640,P10721
11676971,P10721
15983966,P10721
176167,P10721
6918454,P10721
11617559,P10721
6918852,P10721
10138259,P10721
16722836,P10721
11314340,P10721
16725726,P10721
10113978,P10721
3062316,P10721
9915743,P10721
6918454,P10721
123631,P10721
208908,P10721
24905147,P10721
16038120,P10721
11234052,P10721
25182616,P10721
10461815,P10721
24180719,P10721
176870,P10721
11314340,P10721
3062316,P10721
9929127,P10721
25182616,P10721
25126798,P10721
5291,P10721
11712649,P10721
15983966,P10721
11676971,P10721
9869779,P10721
11427553,P10721
10074640,P10721
57399640,P10721
16187854,P10721
16722836,P10721
44259,P10721
208908,P10721
11314340,P10721
10184653,P10721
9829523,P10721
5328940,P10721
9829523,P10721
10184653,P10721
156414,P10721
3038522,P10721
447077,P10721
6918852,P10721
9929127,P10721
176155,P10721
6450551,P10721
16725726,P10721
11364421,P10721
11712649,P10721
10113978,P10721
16725726,P10721
9929127,P10721
6918852,P10721
11234052,P10721
9915743,P10721
17755052,P10721
10113978,P10721
176167,P10721
5291,P10721
156414,P10721
123631,P10721
176167,P10721
208908,P10721
9926791,P10721
644241,P10721
9886808,P10721
5328940,P10721
25182616,P10721
10127622,P10721
9886808,P10721
3062316,P10721
10138259,P10721
3038522,P10721
16038120,P10721
11314340,P10721
11234052,P10721
3081361,P10721
447077,P10721
25182616,P10721
10461815,P10721
9915743,P10721
6918454,P10721
10427712,P10721
11364421,P10721
44259,P10721
6450551,P10721
9926791,P10721
9813758,P10721
5287969,P10721
11626560,P10721
5329102,P10721
11364421,P10721
6450551,P10721
176155,P10721
176155,P10721
11712649,P10721
644241,P10721
10138259,P10721
126565,P10721
44259,P10721
11485656,P10721
6918852,P10721
10427712,P10721
11338033,P10721
10184653,P10721
9886808,P10721
176167,P10721
10127622,P10721
10113978,P10721
24889392,P10721
10138259,P10721
24905147,P10721
16725726,P10721
9829523,P10721
176870,P10721
24905147,P10721
5494449,P10721
9829523,P10721
10184653,P10721
156422,P10721
9809715,P10721
5287969,P10721
5329102,P10721
16187854,P10721
216239,P10721
10427712,P10721
208908,P10721
44259,P10721
151194,P10721
3038525,P10721
11626560,P10721
17755052,P10721
11314340,P10721
9933475,P10721
9929127,P10721
24889392,P10721
16722836,P10721
5329102,P10721
3025986,P10721
9813758,P10721
126565,P10721
3081361,P10721
5287969,P10721
9926791,P10721
6450551,P10721
17755052,P10721
3038522,P10721
91448975,P10721
11712649,P10721
176870,P10721
644241,P10721
156414,P10721
3081361,P10721
11617559,P10721
5494449,P10721
11617559,P10721
9809715,P10721
24889392,P10721
3062316,P10721
91448975,P10721
5328940,P10721
9933475,P10721
5291,P10721
9915743,P10721
126565,P10721
11234052,P10721
447077,P10721
24889392,P10721
10127622,P10721
11234052,P10721
123631,P10721
11712649,P10721
10113978,P10721
24180719,P10721
10138259,P10721
11626560,P10721
16007391,P10721
126565,P10721
11427553,P10721
10074640,P10721
9869779,P10721
11676971,P10721
15983966,P10721
57399640,P10721
5287969,P10721
10138259,P10721
44259,P10721
216239,P10721
5494449,P10721
176870,P10721
3038525,P10721
9829523,P10721
5291,P10721
9829523,P10721
208908,P10721
151194,P10721
153999,P10721
5291,P10721
10138259,P10721
123631,P10721
3081361,P10721
153999,P10721
123631,P10721
3038525,P10721
156422,P10721
3062316,P10721
151194,P10721
11617559,P10721
3038522,P10721
3062316,P10721
160355,P10721
176870,P10721
9926791,P10721
11667893,P10721
11409972,P10721
11656518,P10721
9884685,P10721
5353940,P10721
5291,P10721
11617559,P10721
216239,P10721
5287969,P10721
5287969,P10721
5329102,P10721
5329102,P10721
16007391,P10721
176870,P10721
9926791,P10721
156422,P10721
3062316,P10721
10113978,P10721
5494449,P10721
5330790,P10721
4521392,P10721
9874913,P10721
11617559,P10721
6445562,P10721
156414,P10721
3081361,P10721
9886808,P10721
208908,P10721
9829523,P10721
153999,P10721
11485656,P10721
123631,P10721
10113978,P10721
6445562,P10721
5353940,P10721
11485656,P10721
44259,P10721
16007391,P10721
3038525,P10721
176155,P10721
151194,P10721
3025986,P10721
5353940,P10721
6445562,P10721
9884685,P10721
11656518,P10721
160355,P10721
176870,P10721
160355,P10721
11617559,P10721
11656518,P10721
9884685,P10721
5330790,P10721
44259,P10721
3025986,P10721
9874913,P10721
11409972,P10721
11667893,P10721
11667893,P10721
11409972,P10721
5494449,P10721
3038522,P10721
5353940,P10721
176155,P10721
4521392,P10721
11712649,P10721
11485656,P10721
3025986,P10721
44259,P10721
16007391,P10721
9829523,P10721
11712649,P10721
6445562,P10721
3025986,P10721
9886808,P10721
160355,P10721
3081361,P10721
9829523,P10721
208908,P10721
153999,P10721
216239,P10721
3038522,P10721
11712649,P10721
5330790,P10721
9874913,P10721
156414,P10721
156414,P10721
5330790,P10721
11485656,P10721
9886808,P10721
9926791,P10721
10138259,P10721
9874913,P10721
10113978,P10721
5494449,P10721
156414,P10721
156422,P10721
208908,P10721
123631,P10721
3081361,P10721
10138259,P10721
5329102,P10721
156422,P10721
44259,P10721
5287969,P10721
16007391,P10721
9886808,P10721
11712649,P10721
3038522,P10721
216239,P10721
176155,P10721
10113978,P10721
3062316,P10721
176155,P10721
3038525,P10721
4521392,P10721
5291,P10721
9926791,P10721
11667893,P10721
11409972,P10721
4521392,P10721
5329102,P10721
9884685,P10721
11656518,P10721
151194,P10721
5329102,P10721
216239,P10721
52945601,P10721
24889392,P10721
3038522,P10721
24889392,P10721
9813758,P10721
5328940,P10721
16038120,P10721
9869779,P10721
11338033,P10721
5494449,P10721
3038522,P10721
11314340,P10721
10113978,P10721
10127622,P10721
24180719,P10721
9933475,P10721
11676971,P10721
9884685,P10721
91448975,P10721
10184653,P10721
176167,P10721
156414,P10721
57399640,P10721
17755052,P10721
11617559,P10721
25126798,P10721
16187854,P10721
11656518,P10721
15983966,P10721
156422,P10721
11667893,P10721
10461815,P10721
9929127,P10721
153999,P10721
9915743,P10721
447077,P10721
24905147,P10721
3062316,P10721
24889392,P10721
10427712,P10721
644241,P10721
176870,P10721
11234052,P10721
151194,P10721
6918852,P10721
5287969,P10721
176155,P10721
16725726,P10721
11712649,P10721
25182616,P10721
3038525,P10721
16007391,P10721
11213558,P10721
5291,P10721
3081361,P10721
11485656,P10721
9926791,P10721
11427553,P10721
5329102,P10721
216239,P10721
11364421,P10721
11409972,P10721
9886808,P10721
3025986,P10721
6450551,P10721
10074640,P10721
10138259,P10721
11626560,P10721
123631,P10721
6918454,P10721
208908,P10721
16722836,P10721
24889392,P10721
3025986,P10721
156414,P10721
11617559,P10721
3038522,P10721
160355,P10721
5353940,P10721
156422,P10721
9874913,P10721
6445562,P10721
123631,P10721
10113978,P10721
11712649,P10721
11667893,P10721
11409972,P10721
11656518,P10721
208908,P10721
153999,P10721
9884685,P10721
151194,P10721
216239,P10721
5494449,P10721
3038525,P10721
10138259,P10721
9926791,P10721
3062316,P10721
5287969,P10721
5291,P10721
5330790,P10721
176155,P10721
4521392,P10721
5329102,P10721
3081361,P10721
11485656,P10721
16007391,P10721
9886808,P10721
176870,P10721
153999,P10721
176870,P10721
123631,P10721
5287969,P10721
156414,P10721
3081361,P10721
5494449,P10721
5330790,P10721
3062316,P10721
216239,P10721
3038522,P10721
11656518,P10721
11485656,P10721
5291,P10721
156422,P10721
11409972,P10721
11667893,P10721
10113978,P10721
9886808,P10721
16007391,P10721
10138259,P10721
5329102,P10721
151194,P10721
3025986,P10721
9926791,P10721
9874913,P10721
6445562,P10721
11617559,P10721
208908,P10721
11712649,P10721
9884685,P10721
160355,P10721
5353940,P10721
176155,P10721
4521392,P10721
3038525,P10721
56846693,P10721
644241,P10721
449171,P10826
444795,P10826
82146,P10826
444795,P10826
444795,P10826
444795,P10826
444795,P10826
444795,P10826
444795,P10826
449171,P10826
444795,P10826
444795,P10826
449171,P10826
9863342,P10826
444795,P10826
444795,P10826
9863342,P10826
9863342,P10826
44259,P11309
9829523,P11309
126565,P11309
9829523,P11309
44259,P11309
9809715,P11309
126565,P11309
44259,P11309
9829523,P11309
1893667,P11309
24889392,P11309
3038522,P11309
216239,P11309
5329102,P11309
52945601,P11309
6450551,P11309
9813758,P11309
11617559,P11309
9869779,P11309
176870,P11309
156414,P11309
151194,P11309
447077,P11309
156422,P11309
16038120,P11309
17755052,P11309
24905147,P11309
6918852,P11309
11656518,P11309
10113978,P11309
3062316,P11309
9884685,P11309
11667893,P11309
5494449,P11309
5328940,P11309
9933475,P11309
16187854,P11309
10138259,P11309
11314340,P11309
10461815,P11309
16725726,P11309
123631,P11309
10127622,P11309
208908,P11309
11626560,P11309
91448975,P11309
216239,P11309
15983966,P11309
11338033,P11309
153999,P11309
11213558,P11309
9886808,P11309
9915743,P11309
11712649,P11309
9926791,P11309
11485656,P11309
24889392,P11309
10427712,P11309
25126798,P11309
3038525,P11309
176167,P11309
16007391,P11309
11234052,P11309
3081361,P11309
5329102,P11309
11409972,P11309
16722836,P11309
5287969,P11309
176155,P11309
5291,P11309
11427553,P11309
24180719,P11309
11676971,P11309
9929127,P11309
57399640,P11309
10184653,P11309
11364421,P11309
25182616,P11309
10074640,P11309
3025986,P11309
3038522,P11309
644241,P11309
6918454,P11309
11485656,P11309
11667893,P11309
11409972,P11309
16007391,P11309
156422,P11309
3025986,P11309
9886808,P11309
11656518,P11309
156414,P11309
9926791,P11309
9874913,P11309
3062316,P11309
6445562,P11309
176870,P11309
5287969,P11309
123631,P11309
11617559,P11309
10113978,P11309
5291,P11309
5330790,P11309
208908,P11309
153999,P11309
3038522,P11309
11712649,P11309
9884685,P11309
151194,P11309
160355,P11309
5353940,P11309
176155,P11309
4521392,P11309
216239,P11309
10138259,P11309
5329102,P11309
5494449,P11309
3038525,P11309
3081361,P11309
5287969,P11309
91898352,P11362
91898353,P11362
44259,P11362
126565,P11362
9829523,P11362
9809715,P11362
126565,P11362
9829523,P11362
44259,P11362
9829523,P11362
44259,P11362
24889392,P11362
52945601,P11362
3038522,P11362
5329102,P11362
216239,P11362
16722836,P11362
176167,P11362
9884685,P11362
644241,P11362
5287969,P11362
176870,P11362
153999,P11362
16187854,P11362
11364421,P11362
216239,P11362
11626560,P11362
9926791,P11362
6918852,P11362
25182616,P11362
10138259,P11362
25126798,P11362
11234052,P11362
9813758,P11362
11676971,P11362
176155,P11362
9886808,P11362
11656518,P11362
5328940,P11362
208908,P11362
10184653,P11362
10427712,P11362
9929127,P11362
5291,P11362
9915743,P11362
6450551,P11362
447077,P11362
15983966,P11362
3038522,P11362
3038525,P11362
5494449,P11362
24905147,P11362
156422,P11362
151194,P11362
16038120,P11362
123631,P11362
10461815,P11362
24889392,P11362
17755052,P11362
3025986,P11362
57399640,P11362
9869779,P11362
11338033,P11362
11712649,P11362
10074640,P11362
5329102,P11362
16725726,P11362
3062316,P11362
11314340,P11362
10127622,P11362
91448975,P11362
11213558,P11362
3081361,P11362
11409972,P11362
24180719,P11362
9933475,P11362
11617559,P11362
16007391,P11362
156414,P11362
11485656,P11362
11427553,P11362
10113978,P11362
11667893,P11362
6918454,P11362
11485656,P11362
11667893,P11362
11409972,P11362
16007391,P11362
156422,P11362
3025986,P11362
9886808,P11362
11656518,P11362
156414,P11362
9926791,P11362
9874913,P11362
3062316,P11362
6445562,P11362
176870,P11362
5287969,P11362
123631,P11362
11617559,P11362
10113978,P11362
5291,P11362
5330790,P11362
208908,P11362
153999,P11362
3038522,P11362
11712649,P11362
9884685,P11362
151194,P11362
160355,P11362
5353940,P11362
176155,P11362
4521392,P11362
216239,P11362
10138259,P11362
5329102,P11362
5494449,P11362
3038525,P11362
3081361,P11362
444795,P11416
449171,P11416
9829523,P11799
44259,P11799
216239,P11799
10138259,P11799
5329102,P11799
5494449,P11799
3038525,P11799
16007391,P11799
156422,P11799
3025986,P11799
9886808,P11799
11656518,P11799
156414,P11799
9926791,P11799
9874913,P11799
3062316,P11799
6445562,P11799
176870,P11799
5287969,P11799
123631,P11799
11617559,P11799
10113978,P11799
5291,P11799
5330790,P11799
208908,P11799
153999,P11799
3038522,P11799
11712649,P11799
9884685,P11799
151194,P11799
160355,P11799
5353940,P11799
176155,P11799
4521392,P11799
3081361,P11799
11485656,P11799
11667893,P11799
11409972,P11799
16187854,P11802
6918852,P11802
3081361,P11802
17755052,P11802
9929127,P11802
176870,P11802
16722836,P11802
3062316,P11802
447077,P11802
10127622,P11802
16725726,P11802
44259,P11802
10427712,P11802
24180719,P11802
11314340,P11802
9886808,P11802
9926791,P11802
176155,P11802
126565,P11802
3025986,P11802
5494449,P11802
9809715,P11802
208908,P11802
5329102,P11802
9915743,P11802
5287969,P11802
9829523,P11802
216239,P11802
5291,P11802
44259,P11802
3038525,P11802
5328940,P11802
11338033,P11802
6450551,P11802
10138259,P11802
644241,P11802
151194,P11802
11485656,P11802
153999,P11802
16007391,P11802
9933475,P11802
11213558,P11802
11667893,P11802
11409972,P11802
176167,P11802
11656518,P11802
9884685,P11802
9813758,P11802
91448975,P11802
6918454,P11802
11676971,P11802
9869779,P11802
11427553,P11802
10074640,P11802
57399640,P11802
15983966,P11802
16038120,P11802
10461815,P11802
11617559,P11802
24905147,P11802
11234052,P11802
11712649,P11802
10113978,P11802
9829523,P11802
10184653,P11802
25182616,P11802
123631,P11802
11364421,P11802
3038522,P11802
126565,P11802
24889392,P11802
11626560,P11802
156422,P11802
25126798,P11802
9809715,P11802
156414,P11802
9813758,P11802
5328940,P11802
16038120,P11802
11338033,P11802
5494449,P11802
9869779,P11802
9929127,P11802
15983966,P11802
3038522,P11802
10113978,P11802
10127622,P11802
3081361,P11802
24180719,P11802
5329102,P11802
11676971,P11802
9884685,P11802
91448975,P11802
10184653,P11802
16187854,P11802
176167,P11802
16722836,P11802
156414,P11802
156422,P11802
57399640,P11802
16725726,P11802
17755052,P11802
11617559,P11802
25126798,P11802
9933475,P11802
11656518,P11802
11667893,P11802
10427712,P11802
10461815,P11802
153999,P11802
9915743,P11802
447077,P11802
24905147,P11802
3062316,P11802
644241,P11802
176870,P11802
11234052,P11802
9926791,P11802
151194,P11802
6918852,P11802
5287969,P11802
176155,P11802
11712649,P11802
25182616,P11802
3038525,P11802
16007391,P11802
11213558,P11802
5291,P11802
11485656,P11802
11427553,P11802
11314340,P11802
6450551,P11802
216239,P11802
11364421,P11802
11409972,P11802
9886808,P11802
3025986,P11802
10074640,P11802
10138259,P11802
11626560,P11802
123631,P11802
24889392,P11802
6918454,P11802
208908,P11802
90643916,P12643
71547929,P12931
71547929,P12931
44259,P12931
6445562,P12931
9829523,P12931
126565,P12931
9809715,P12931
44259,P12931
9829523,P12931
126565,P12931
9829523,P12931
44259,P12931
3062316,P12931
5328940,P12931
24889392,P12931
3038522,P12931
216239,P12931
52945601,P12931
5329102,P12931
5291,P12931
16722836,P12931
11427553,P12931
10074640,P12931
11626560,P12931
9926791,P12931
25182616,P12931
16007391,P12931
11409972,P12931
11364421,P12931
11213558,P12931
3038522,P12931
153999,P12931
176167,P12931
11485656,P12931
10427712,P12931
24889392,P12931
447077,P12931
11712649,P12931
16725726,P12931
25126798,P12931
176870,P12931
123631,P12931
11234052,P12931
10461815,P12931
10127622,P12931
9884685,P12931
3038525,P12931
216239,P12931
3062316,P12931
9929127,P12931
9886808,P12931
11656518,P12931
15983966,P12931
3025986,P12931
6918454,P12931
16038120,P12931
11338033,P12931
24180719,P12931
9915743,P12931
57399640,P12931
5328940,P12931
16187854,P12931
